Path,Model,Accuracy,Fuzzy Accuracy,Jaccard Accuracy,Vending Machine Type,Correct,Incorrect,Fuzzy Correct,Fuzzy Incorrect,Brand Matrix,Parametrized
../photosv2/711_Sodas.png,GPT-4,0.4285714285714285,0.6326530612244898,0.3333333333333333,correctBrands9,"{'Gatorade', 'Unknown'}","{'Replenish', 'Body Armor', 'Gatorade'}","{'Replenish', 'Body Armor', 'Gatorade', 'Unknown'}","{'Replenish', 'Body Armor', 'Gatorade'}","[['Gatorade Zero', 'Gatorade', 'Gatorade', 'Electrolit', 'Electrolit', 'Unknown'], ['BodyArmor', 'BodyArmor', 'BodyArmor', 'BodyArmor', 'Unknown', 'Unknown'], ['Replenish Zero', 'Replenish Zero', 'Replenish Zero', 'Replenish Zero', 'Replenish Zero', 'Unknown'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Powerade', 'Powerade', 'Powerade', 'Powerade', 'Powerade', 'Unknown']]",True
../photosv2/drinks2.png,GPT-4,0.6428571428571429,0.7857142857142857,0.4090909090909091,correctBrands1,"{'Boylan', 'Mango Mosaic', 'Aunt Sally', '7UP', 'Poland Spring', 'Pabst Blue Ribbon', 'Unknown', 'House Wine', 'Guinness'}","{'Cutwater', 'Hanalei Island', 'Coca Cola', 'Lone Star'}","{'Coca Cola', 'Boylan', 'Mango Mosaic', 'Lone Star', 'Aunt Sally', '7UP', 'Poland Spring', 'Pabst Blue Ribbon', 'Unknown', 'House Wine', 'Guinness'}","{'Cutwater', 'Hanalei Island'}","[['Coca-Cola', '7UP', 'Unknown', 'Pabst Blue Ribbon', 'Bloody Mary', 'Fugu Vodka Mule', 'House Wine'], ['Aunt Sally', 'Guinness', 'Lone Star Beer', 'Unknown', 'Mango Mosaic', 'Poland Spring', 'Boylan'], ['Schweppes', 'Schweppes', 'Canada Dry', 'Red Bull', 'S.Pellegrino', 'Unknown', 'Red Stripe']]",True
../photosv2/Jasons_Water.png,GPT-4,0.15,0.3,0.1333333333333333,correctBrands11,"{'Poland Spring', 'Liquid Death'}","{'Propel', 'Liquid Death', 'Fiji', 'Action', 'Smart Water', 'Life Water', 'Voss', 'Aquafina'}","{'Liquid Death', 'Fiji', 'Action', 'Poland Spring', 'Smart Water'}","{'Propel', 'Liquid Death', 'Fiji', 'Smart Water', 'Life Water', 'Voss', 'Aquafina'}","[['FIJI', 'Unknown', 'Liquid Death', 'Poland Spring', 'Poland Spring', 'Poland Spring'], ['Unknown', 'Unknown', 'Unknown', 'Poland Spring', 'LIFEWTR', 'Smartwater'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'FIJI', 'FIJI', 'Unknown'], ['Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring']]",True
../photosv2/711_Juice.png,GPT-4,0.2678571428571428,0.2678571428571428,0.4,correctBrands7,"{'ITO EN', 'Unknown', 'Pure Leaf'}","{'Minute Made', 'Liquid Death', 'Arnold Palmer', 'Yerba Mate', 'Unknown', 'Unknwon', 'Arizona'}","{'ITO EN', 'Unknown', 'Pure Leaf'}","{'Minute Made', 'Liquid Death', 'Arnold Palmer', 'Yerba Mate', 'Unknown', 'Unknwon', 'Arizona'}","[['Unknown', 'Unknown', 'Guayaki', 'Guayaki', 'Guayaki', 'Guayaki'], ['ITO EN', 'ITO EN', 'ITO EN', 'ITO EN', 'ITO EN', 'ITO EN'], ['Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Arizona', 'Arizona', 'Arizona', 'Arizona', 'Arizona', 'Arizona']]",True
../photosv2/711_Beer.png,GPT-4,0.2,0.24,0.35,correctBrands6,"{'Bud Light', 'Budweiser', 'Blue Point', 'Unknown'}","{'Great Lakes', 'Juice Bomb IPA', 'Brooklyn Brewery', 'Bud Light', 'Budweiser', 'Blue Point', 'Lagunitas'}","{'Brooklyn Brewery', 'Bud Light', 'Budweiser', 'Blue Point', 'Unknown'}","{'Great Lakes', 'Juice Bomb IPA', 'Bud Light', 'Budweiser', 'Blue Point', 'Lagunitas'}","[['Blue Point', 'Unknown', 'Unknown', 'Brooklyn Lager'], ['Toasted Lager', 'Blueberry Ale', ""Bell's Two Hearted Ale"", 'Allagash White'], ['Budweiser', 'Lagunitas Maximus', 'Great Lakes', 'Great Lakes'], ['Budweiser', 'Bud Light Lime', 'Bud Light Platinum', 'Bud Light'], ['Budweiser', 'Bud Light', 'Bud Light', 'Pabst Blue Ribbon'], ['Budweiser', 'Bud Light', 'Bud Light', 'Pabst Blue Ribbon'], ['Budweiser', 'Bud Light', 'Bud Light', 'Pabst Blue Ribbon'], ['Natural Light', 'Bud Light', 'Bud Light', 'Pabst Blue Ribbon'], ['Natural Ice', 'Natural Ice', 'Pabst Blue Ribbon', 'Pabst Blue Ribbon'], ['Miller High Life', 'Miller High Life', 'Miller High Life', 'Miller High Life']]",True
../photosv2/IMG_2623.png,GPT-4,0.5277777777777778,0.6388888888888888,0.3,correctBrands2,"{'Gatorade', 'Starbucks', 'Pure Leaf'}","{'Lipton', 'Dole', 'Starbucks'}","{'Dole', 'Gatorade', 'Starbucks', 'Pure Leaf'}","{'Lipton', 'Dole', 'Starbucks'}","[['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Starbucks', 'Starbucks', 'Starbucks'], ['Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf'], ['Snapple', 'Snapple', 'Snapple', 'Snapple', 'Lemonade', 'Lemonade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['LIFEWTR', 'LIFEWTR', 'Aquafina', 'Aquafina', 'Aquafina', 'Aquafina', 'Aquafina', 'Aquafina']]",True
../photosv2/Jasons_Beer.png,GPT-4,0.3333333333333333,0.3333333333333333,0.7142857142857143,correctBrands10,"{'Angry Orchard', 'Sierra Nevada', 'Unknown'}","{'Fat Tire', 'Voodoo Ranger', 'Unknown'}","{'Angry Orchard', 'Sierra Nevada', 'Unknown'}","{'Fat Tire', 'Voodoo Ranger', 'Unknown'}","[['Unknown', 'Angry Orchard', 'Angry Orchard'], ['Unknown', 'Fat Tire', 'Voodoo Ranger'], ['Sierra Nevada', 'Sierra Nevada', 'Sierra Nevada'], ['Unknown', 'Heineken', 'Yuengling']]",True
../photosv2/711_Sodas_Stickers.png,GPT-4,0.1272727272727272,0.2181818181818181,0.2352941176470588,correctBrands8,"{'Mountain Dew', 'Pepsi', 'A&W', 'Sprite'}","{'Starry', 'Minute Made', 'Unknown', 'Coca Cola', 'Pepsi', 'Canada Dry', 'Mountain Dew', 'A&W', 'Liquid Death'}","{'Coca Cola', 'Pepsi', 'Mountain Dew', 'A&W', 'Sprite'}","{'Starry', 'Minute Made', 'Unknown', 'Coca Cola', 'Pepsi', 'Canada Dry', 'Mountain Dew', 'A&W', 'Liquid Death'}","[['Sprite', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Pepsi', 'Pepsi'], ['A&W', 'Dasani', 'Mountain Dew', 'Mountain Dew', 'Mountain Dew', 'Sierra Mist'], ['Mountain Dew', 'Pepsi', 'Aquafina', 'Aquafina', 'Pepsi', 'Pepsi'], ['Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola'], ['Coca-Cola', 'Fanta', 'Minute Maid', 'Coca-Cola', 'Dr Pepper', 'Coca-Cola'], ['Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Coca-Cola']]",False
../photosv2/711_Sodas.png,GPT-4,0.3673469387755102,0.5306122448979592,0.25,correctBrands9,"{'Unknown', 'Gatorade'}","{'Body Armor', 'Replenish', 'Gatorade'}","{'Unknown', 'Body Armor', 'Gatorade'}","{'Body Armor', 'Replenish', 'Gatorade'}","[['Gatorade Zero', 'Gatorade Zero', 'Gatorade Zero', 'Unknown', 'Unknown', 'Unknown'], ['BodyArmor', 'BodyArmor', 'BodyArmor', 'BodyArmor', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Powerade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade']]",False
../photosv2/drinks2.png,GPT-4,0.6428571428571429,0.7857142857142857,0.4090909090909091,correctBrands1,"{'Pabst Blue Ribbon', 'Poland Spring', '7UP', 'Unknown', 'Mango Mosaic', 'House Wine', 'Guinness', 'Aunt Sally', 'Boylan'}","{'Hanalei Island', 'Coca Cola', 'Lone Star', 'Cutwater'}","{'Pabst Blue Ribbon', 'Poland Spring', 'Lone Star', '7UP', 'Unknown', 'Coca Cola', 'Mango Mosaic', 'House Wine', 'Guinness', 'Aunt Sally', 'Boylan'}","{'Hanalei Island', 'Cutwater'}","[['Coca-Cola', '7UP', 'Unknown', 'Pabst Blue Ribbon', 'Bloody Mary', 'Fugu Vodka Mule', 'House Wine'], ['Aunt Sally', 'Guinness', 'Lone Star Beer', 'Unknown', 'Mango Mosaic', 'Poland Spring', 'Boylan'], ['Schweppes', 'Schweppes', 'Canada Dry', 'Red Bull', 'S.Pellegrino', 'Unknown', 'Red Stripe']]",False
../photosv2/711_Sodas_Stickers.png,GPT-4,0.1636363636363636,0.2545454545454545,0.2666666666666666,correctBrands8,"{'A&W', 'Sprite', 'Pepsi', 'Mountain Dew'}","{'Starry', 'Canada Dry', 'A&W', 'Unknown', 'Mountain Dew', 'Liquid Death', 'Coca Cola', 'Minute Made'}","{'A&W', 'Mountain Dew', 'Sprite', 'Pepsi', 'Coca Cola'}","{'Starry', 'Canada Dry', 'A&W', 'Unknown', 'Mountain Dew', 'Liquid Death', 'Coca Cola', 'Minute Made'}","[['Sprite', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Pepsi', 'Pepsi'], ['A&W', 'Dasani', 'Dasani', 'Mountain Dew', 'Mountain Dew', 'Mountain Dew'], ['Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi'], ['Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola'], ['Coca-Cola', 'Fanta', 'Minute Maid', 'Coca-Cola', 'Dr Pepper', 'Coca-Cola'], ['Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Coca-Cola']]",False
../photosv2/711_Sodas.png,GPT-4,0.4285714285714285,0.6326530612244898,0.5714285714285714,correctBrands9,"{'Replenish', 'Gatorade'}","{'Unknown', 'Gatorade', 'Body Armor'}","{'Replenish', 'Body Armor', 'Gatorade'}","{'Unknown', 'Gatorade', 'Body Armor'}","[['Gatorade', 'Gatorade', 'Gatorade', 'Electrolit', 'Electrolit', 'Electrolit'], ['BodyArmor', 'BodyArmor', 'BodyArmor', 'BodyArmor', 'Unknown', 'Unknown'], ['Replenish', 'Replenish', 'Replenish', 'Replenish', 'Replenish', 'Replenish'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Powerade', 'Powerade', 'Powerade', 'Powerade', 'Powerade', 'Powerade']]",False
../photosv2/drinks2.png,GPT-4,0.6428571428571429,0.7857142857142857,0.4090909090909091,correctBrands1,"{'Pabst Blue Ribbon', '7UP', 'Unknown', 'Boylan', 'House Wine', 'Poland Spring', 'Aunt Sally', 'Mango Mosaic', 'Guinness'}","{'Hanalei Island', 'Lone Star', 'Coca Cola', 'Cutwater'}","{'Pabst Blue Ribbon', '7UP', 'Lone Star', 'Unknown', 'Boylan', 'House Wine', 'Poland Spring', 'Aunt Sally', 'Mango Mosaic', 'Guinness', 'Coca Cola'}","{'Hanalei Island', 'Cutwater'}","[['Coca-Cola', '7UP', 'Unknown', 'Pabst Blue Ribbon', 'Bloody Mary', 'Fugu Vodka Mule', 'House Wine'], ['Aunt Sally', 'Guinness', 'Lone Star Beer', 'Unknown', 'Mango Mosaic', 'Poland Spring', 'Boylan'], ['Schweppes', 'Schweppes', 'Canada Dry', 'Red Bull', 'S.Pellegrino', 'Unknown', 'Red Stripe']]",False
../photosv2/Jasons_Water.png,GPT-4,0.05,0.15,0.1111111111111111,correctBrands11,{'Liquid Death'},"{'Voss', 'Propel', 'Aquafina', 'Fiji', 'Smart Water', 'Poland Spring', 'Liquid Death', 'Life Water'}","{'Fiji', 'Liquid Death'}","{'Voss', 'Propel', 'Aquafina', 'Fiji', 'Smart Water', 'Poland Spring', 'Liquid Death', 'Life Water'}","[['FIJI', 'Unknown', 'Liquid Death', 'Poland Spring', 'Poland Spring'], ['Ascentia', 'Poland Spring', 'LIFEWTR', 'Smartwater', 'PATH'], ['Ascentia', 'Poland Spring', 'FIJI', 'FIJI', 'ACTIVATION'], ['Poland Spring', 'Poland Spring', 'Poland Spring', 'Unknown', 'Unknown']]",False
../photosv2/711_Juice.png,GPT-4,0.0892857142857142,0.1071428571428571,0.1111111111111111,correctBrands7,{'Unknown'},"{'Arizona', 'ITO EN', 'Unknwon', 'Pure Leaf', 'Yerba Mate', 'Liquid Death', 'Arnold Palmer', 'Minute Made'}","{'Unknwon', 'Unknown'}","{'Arizona', 'ITO EN', 'Pure Leaf', 'Yerba Mate', 'Liquid Death', 'Arnold Palmer', 'Minute Made'}","[['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']]",False
../photosv2/711_Beer.png,GPT-4,0.36,0.48,0.4117647058823529,correctBrands6,"{'Budweiser', 'Bud Light', 'Unknown', 'Blue Point', 'Great Lakes', 'Lagunitas'}","{'Allagash White', 'Budweiser', 'Brooklyn Brewery', 'Bud Light', 'Juice Bomb IPA'}","{'Budweiser', 'Brooklyn Brewery', 'Bud Light', 'Unknown', 'Blue Point', 'Great Lakes', 'Lagunitas'}","{'Allagash White', 'Bud Light', 'Juice Bomb IPA'}","[['Blue Point', 'Unknown', 'Unknown', 'Brooklyn Lager'], ['Blue Point', 'Lagunitas', 'Great Lakes', 'Great Lakes', 'Allagash'], ['Budweiser', 'Bud Light Lime', 'Bud Light Platinum', 'Bud Light'], ['Budweiser', 'Bud Light', 'Pabst Blue Ribbon', 'Pabst Blue Ribbon'], ['Natural Ice', 'Natural Ice', ""Milwaukee's Best Ice"", ""Milwaukee's Best Ice"", 'High Life', 'High Life']]",False
../photosv2/IMG_2623.png,GPT-4,0.6111111111111112,0.7222222222222222,0.3,correctBrands2,"{'Starbucks', 'Pure Leaf', 'Gatorade'}","{'Starbucks', 'Dole', 'Lipton'}","{'Gatorade', 'Starbucks', 'Pure Leaf', 'Dole'}","{'Starbucks', 'Dole', 'Lipton'}","[['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Starbucks', 'Starbucks', 'Starbucks', 'Starbucks'], ['Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf'], ['Snapple', 'Snapple', 'Snapple', 'Snapple', 'Lemonade', 'Lemonade', 'Snapple', 'Snapple', 'Snapple'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['LIFEWTR', 'LIFEWTR', 'Aquafina', 'Aquafina', 'Aquafina', 'Aquafina', 'Aquafina', 'Aquafina', 'Aquafina']]",False
../photosv2/Jasons_Beer.png,GPT-4,0.4,0.4,0.4,correctBrands10,"{'Sierra Nevada', 'Angry Orchard', 'Unknown'}","{'Fat Tire', 'Voodoo Ranger', 'Unknown', 'Sierra Nevada'}","{'Sierra Nevada', 'Angry Orchard', 'Unknown'}","{'Fat Tire', 'Voodoo Ranger', 'Unknown', 'Sierra Nevada'}","[['Unknown', 'Angry Orchard', 'Angry Orchard', 'Angry Orchard'], ['Unknown', 'Fat Tire', 'New Belgium', 'New Belgium'], ['Sierra Nevada', 'Sierra Nevada', 'Sierra Nevada', 'Unknown'], ['Unknown', 'Heineken', 'Yuengling', 'Samuel Adams', 'Peroni']]",False
../photosv2/711_Sodas_Stickers.png,GPT-4,0.1454545454545454,0.2545454545454545,0.25,correctBrands8,"{'A&W', 'Sprite', 'Pepsi', 'Mountain Dew'}","{'Starry', 'Canada Dry', 'A&W', 'Unknown', 'Mountain Dew', 'Pepsi', 'Liquid Death', 'Coca Cola', 'Minute Made'}","{'A&W', 'Mountain Dew', 'Sprite', 'Pepsi', 'Coca Cola'}","{'Starry', 'Canada Dry', 'A&W', 'Unknown', 'Mountain Dew', 'Liquid Death', 'Coca Cola', 'Minute Made'}","[['Sprite', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Pepsi', 'Pepsi'], ['A&W', 'Dasani', 'Mountain Dew', 'Mountain Dew', 'Mountain Dew', 'Sierra Mist'], ['Mountain Dew', 'Pepsi', 'Dasani', 'Pepsi', 'Pepsi', 'Pepsi'], ['Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola'], ['Coca-Cola', 'Fanta', 'Lemonade', 'Coca-Cola', 'Dr Pepper', 'Coca-Cola'], ['Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Coca-Cola'], ['Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Coca-Cola']]",True
../photosv2/711_Sodas.png,GPT-4,0.3673469387755102,0.5102040816326531,0.4444444444444444,correctBrands9,"{'Gatorade', 'Replenish'}","{'Unknown', 'Gatorade', 'Body Armor'}","{'Replenish', 'Body Armor', 'Gatorade'}","{'Unknown', 'Gatorade', 'Body Armor'}","[['Gatorade Zero', 'Gatorade Zero', 'Gatorade Zero', 'Electrolit', 'Electrolit', 'Electrolit'], ['BodyArmor', 'BodyArmor', 'BodyArmor', 'BodyArmor', 'Unknown', 'Unknown'], ['Replenish', 'Replenish', 'Replenish', 'Replenish', 'Replenish', 'Replenish'], ['Replenish Zero', 'Replenish Zero', 'Replenish Zero', 'Replenish Zero', 'Replenish Zero', 'Replenish Zero'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Powerade', 'Powerade', 'Powerade', 'Powerade', 'Powerade', 'Powerade']]",True
../photosv2/drinks2.png,GPT-4,0.6428571428571429,0.7857142857142857,0.4090909090909091,correctBrands1,"{'Pabst Blue Ribbon', '7UP', 'Unknown', 'Boylan', 'House Wine', 'Poland Spring', 'Aunt Sally', 'Mango Mosaic', 'Guinness'}","{'Hanalei Island', 'Lone Star', 'Coca Cola', 'Cutwater'}","{'Pabst Blue Ribbon', '7UP', 'Lone Star', 'Unknown', 'Boylan', 'House Wine', 'Poland Spring', 'Aunt Sally', 'Mango Mosaic', 'Guinness', 'Coca Cola'}","{'Hanalei Island', 'Cutwater'}","[['Coca-Cola', '7UP', 'Unknown', 'Pabst Blue Ribbon', 'Bloody Mary', 'Fugu Vodka Mule', 'House Wine'], ['Aunt Sally', 'Guinness', 'Lone Star Beer', 'Unknown', 'Mango Mosaic', 'Poland Spring', 'Boylan'], ['Schweppes', 'Schweppes', 'Canada Dry', 'Red Bull', 'S.Pellegrino', 'Unknown', 'Red Stripe']]",True
../photosv2/Jasons_Water.png,GPT-4,0.1,0.15,0.1111111111111111,correctBrands11,"{'Poland Spring', 'Liquid Death'}","{'Action', 'Voss', 'Propel', 'Aquafina', 'Fiji', 'Smart Water', 'Poland Spring', 'Liquid Death', 'Life Water'}","{'Fiji', 'Poland Spring', 'Liquid Death'}","{'Action', 'Voss', 'Propel', 'Aquafina', 'Fiji', 'Smart Water', 'Poland Spring', 'Liquid Death', 'Life Water'}","[['FIJI', 'Unknown', 'Liquid Death', 'Poland Spring', 'Poland Spring', 'Poland Spring'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Ascentia', 'Poland Spring', 'LIFEWTR', 'Unknown', 'Smartwater', 'PATH'], ['Ascentia', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'FIJI', 'FIJI', 'Unknown', 'ACTIPH'], ['Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring', 'Unknown', 'Unknown']]",True
../photosv2/711_Juice.png,GPT-4,0.2678571428571428,0.2678571428571428,0.4,correctBrands7,"{'Pure Leaf', 'ITO EN', 'Unknown'}","{'Arizona', 'Unknwon', 'Unknown', 'Yerba Mate', 'Liquid Death', 'Arnold Palmer', 'Minute Made'}","{'Pure Leaf', 'ITO EN', 'Unknown'}","{'Arizona', 'Unknwon', 'Unknown', 'Yerba Mate', 'Liquid Death', 'Arnold Palmer', 'Minute Made'}","[['Unknown', 'Unknown', 'Guayaki', 'Guayaki', 'Guayaki', 'Guayaki'], ['ITO EN', 'ITO EN', 'ITO EN', 'ITO EN', 'ITO EN', 'ITO EN'], ['Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Arizona', 'Arizona', 'Arizona', 'Arizona', 'Arizona', 'Arizona']]",True
../photosv2/711_Beer.png,GPT-4,0.28,0.4,0.4666666666666667,correctBrands6,"{'Budweiser', 'Bud Light', 'Unknown', 'Blue Point', 'Great Lakes', 'Lagunitas'}","{'Budweiser', 'Bud Light', 'Brooklyn Brewery', 'Juice Bomb IPA', 'Blue Point', 'Great Lakes'}","{'Budweiser', 'Brooklyn Brewery', 'Bud Light', 'Unknown', 'Blue Point', 'Great Lakes', 'Lagunitas'}","{'Bud Light', 'Blue Point', 'Juice Bomb IPA', 'Great Lakes'}","[['Blue Point', 'Unknown', 'Unknown', 'Brooklyn Lager'], ['Unknown', 'Lagunitas', 'Great Lakes', 'Allagash'], ['Budweiser', 'Bud Light Lime', 'Bud Light Platinum', 'Bud Light'], ['Budweiser', 'Bud Light', 'Pabst Blue Ribbon', 'Pabst Blue Ribbon'], ['Natural Ice', 'Natural Ice', 'Natural Ice', 'Natural Ice']]",True
../photosv2/IMG_2623.png,GPT-4,0.5277777777777778,0.6388888888888888,0.3,correctBrands2,"{'Starbucks', 'Pure Leaf', 'Gatorade'}","{'Starbucks', 'Dole', 'Lipton'}","{'Gatorade', 'Starbucks', 'Pure Leaf', 'Dole'}","{'Starbucks', 'Dole', 'Lipton'}","[['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Starbucks', 'Starbucks', 'Starbucks'], ['Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf'], ['Snapple', 'Snapple', 'Snapple', 'Snapple', 'Lemonade', 'Lemonade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['LIFEWTR', 'LIFEWTR', 'LIFEWTR', 'LIFEWTR', 'Aquafina', 'Aquafina', 'Aquafina', 'Aquafina']]",True
../photosv2/Jasons_Beer.png,GPT-4,0.3333333333333333,0.3333333333333333,0.7142857142857143,correctBrands10,"{'Sierra Nevada', 'Angry Orchard', 'Unknown'}","{'Fat Tire', 'Voodoo Ranger', 'Unknown'}","{'Sierra Nevada', 'Angry Orchard', 'Unknown'}","{'Fat Tire', 'Voodoo Ranger', 'Unknown'}","[['Unknown', 'Angry Orchard', 'Angry Orchard'], ['Unknown', 'Fat Tire', 'Voodoo Ranger'], ['Sierra Nevada', 'Sierra Nevada', 'Sierra Nevada'], ['Unknown', 'Heineken', 'Yuengling']]",True
../photosv2/711_Sodas_Stickers.png,GPT-4,0.1272727272727272,0.2181818181818181,0.2352941176470588,correctBrands8,"{'Mountain Dew', 'Pepsi', 'A&W', 'Sprite'}","{'Coca Cola', 'Canada Dry', 'Mountain Dew', 'Liquid Death', 'A&W', 'Unknown', 'Minute Made', 'Pepsi', 'Starry'}","{'Coca Cola', 'Mountain Dew', 'A&W', 'Pepsi', 'Sprite'}","{'Coca Cola', 'Canada Dry', 'Mountain Dew', 'Liquid Death', 'A&W', 'Unknown', 'Minute Made', 'Pepsi', 'Starry'}","[['Sprite', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Pepsi', 'Pepsi'], ['A&W', 'Dasani', 'Mountain Dew', 'Mountain Dew', 'Mountain Dew', 'Sierra Mist'], ['Mountain Dew', 'Pepsi', 'Aquafina', 'Aquafina', 'Pepsi', 'Pepsi'], ['Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola'], ['Coca-Cola', 'Fanta', 'Minute Maid', 'Coca-Cola', 'Dr Pepper', 'Coca-Cola'], ['Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Coca-Cola']]",False
